!user guide:0
!Importance of keywords in the real user guide:
turn: 0.020689655172413793
problem: 0.020689655172413793
!user guide:8
!Importance of keywords in the real user guide:
iron: 0.030868628858578606
good: 0.030868628858578606
water: 0.028715003589375447
steam: 0.027279253409906678
warranty: 0.024407753050969132
use: 0.017946877243359655
temperature: 0.015793251974156496
appliance: 0.014357501794687724
control: 0.013639626704953339
brand: 0.012203876525484566
!Importance of keywords in the generated user guide:
iron: 0.09912536443148688
use: 0.052478134110787174
water: 0.04956268221574344
steam: 0.04081632653061224
tank: 0.026239067055393587
temperature: 0.01749271137026239
solution: 0.01749271137026239
product: 0.014577259475218658
contact: 0.014577259475218658
customer: 0.014577259475218658
!user guide:9
!Importance of keywords in the real user guide:
set: 0.07386363636363637
rate: 0.07386363636363637
currency: 0.05113636363636364
power: 0.03977272727272727
battery: 0.03409090909090909
tax: 0.03409090909090909
conversion: 0.03409090909090909
digit: 0.028409090909090908
mode: 0.022727272727272728
example: 0.017045454545454544
!Importance of keywords in the generated user guide:
calculator: 0.1015625
battery: 0.03515625
use: 0.03515625
button: 0.03515625
function: 0.02734375
display: 0.0234375
make: 0.0234375
memory: 0.01953125
problem: 0.01953125
solution: 0.01953125
!user guide:10
!Importance of keywords in the real user guide:
speaker: 0.06340057636887608
device: 0.0345821325648415
charge: 0.020172910662824207
battery: 0.018731988472622477
use: 0.01729106628242075
music: 0.01729106628242075
power: 0.01729106628242075
unit: 0.01585014409221902
press: 0.01585014409221902
product: 0.01440922190201729
!Importance of keywords in the generated user guide:
speaker: 0.14333333333333334
device: 0.07333333333333333
use: 0.056666666666666664
tablet: 0.04
connect: 0.02666666666666667
battery: 0.023333333333333334
design: 0.016666666666666666
sound: 0.016666666666666666
make: 0.016666666666666666
time: 0.016666666666666666
!user guide:11
!Importance of keywords in the real user guide:
system: 0.020481237467774277
bios: 0.02005156115726153
enable: 0.01632769979948439
item: 0.016184474362646806
xmp: 0.014895445431108566
d: 0.014179318246920654
asus: 0.012460613004869664
support: 0.012030936694356918
cpu: 0.011458034947006588
disable: 0.011458034947006588
!Importance of keywords in the generated user guide:
motherboard: 0.07142857142857142
intel: 0.034013605442176874
support: 0.030612244897959183
port: 0.030612244897959183
slot: 0.027210884353741496
check: 0.023809523809523808
instal: 0.02040816326530612
solution: 0.02040816326530612
issue: 0.02040816326530612
use: 0.017006802721088437
!user guide:12
!Importance of keywords in the real user guide:
dart: 0.12105263157894737
blaster: 0.05789473684210526
fire: 0.031578947368421054
crank: 0.02631578947368421
drum: 0.02631578947368421
toy: 0.021052631578947368
power: 0.021052631578947368
megalodon: 0.015789473684210527
rotate: 0.015789473684210527
hold: 0.015789473684210527
!Importance of keywords in the generated user guide:
blaster: 0.15129151291512916
dart: 0.04428044280442804
use: 0.04059040590405904
make: 0.02952029520295203
toy: 0.025830258302583026
problem: 0.01845018450184502
solution: 0.01845018450184502
megalodon: 0.014760147601476014
guide: 0.01107011070110701
provide: 0.01107011070110701
!user guide:13
!Importance of keywords in the real user guide:
robot: 0.03653444676409186
use: 0.02244258872651357
battery: 0.02035490605427975
remove: 0.016701461377870562
bin: 0.015657620041753653
charge: 0.015135699373695199
disposal: 0.015135699373695199
dirt: 0.013569937369519834
contact: 0.012004175365344467
clean: 0.010960334029227558
!Importance of keywords in the generated user guide:
robot: 0.06060606060606061
vacuum: 0.05808080808080808
clean: 0.05303030303030303
use: 0.03787878787878788
brush: 0.025252525252525252
dirt: 0.020202020202020204
home: 0.017676767676767676
charge: 0.017676767676767676
cleaner: 0.017676767676767676
filter: 0.017676767676767676
!user guide:14
!Importance of keywords in the real user guide:
address: 0.04431043523859465
ip: 0.024383848977451494
enter: 0.021761929732564238
router: 0.019402202412165705
setting: 0.018353434714210803
wireless: 0.015207131620346093
network: 0.014944939695857367
mac: 0.014682747771368642
select: 0.014682747771368642
device: 0.012847404299947561
!Importance of keywords in the generated user guide:
router: 0.09797297297297297
network: 0.033783783783783786
connect: 0.033783783783783786
device: 0.02702702702702703
use: 0.02364864864864865
support: 0.02364864864864865
internet: 0.02027027027027027
iball: 0.016891891891891893
security: 0.016891891891891893
wireless: 0.016891891891891893
!user guide:15
!Importance of keywords in the real user guide:
use: 0.037840565085771945
pizza: 0.03481331987891019
oven: 0.031786074672048435
pan: 0.021695257315842584
appliance: 0.01564076690211907
temperature: 0.015136226034308779
deck: 0.015136226034308779
power: 0.014631685166498487
peel: 0.012613521695257316
dough: 0.012613521695257316
!Importance of keywords in the generated user guide:
pizza: 0.08504398826979472
oven: 0.06451612903225806
use: 0.04398826979472141
cook: 0.02932551319648094
temperature: 0.02346041055718475
pizzaiolo: 0.017595307917888565
type: 0.01466275659824047
crust: 0.01466275659824047
ensure: 0.01466275659824047
power: 0.01466275659824047
!user guide:16
!Importance of keywords in the real user guide:
battery: 0.04596622889305816
controller: 0.03189493433395872
speed: 0.0300187617260788
use: 0.024390243902439025
unit: 0.0150093808630394
charge: 0.0150093808630394
mode: 0.014071294559099437
carrera: 0.013133208255159476
car: 0.013133208255159476
track: 0.013133208255159476
!Importance of keywords in the generated user guide:
track: 0.09385113268608414
car: 0.08737864077669903
set: 0.042071197411003236
check: 0.032362459546925564
race: 0.019417475728155338
speed: 0.019417475728155338
use: 0.019417475728155338
make: 0.016181229773462782
solution: 0.016181229773462782
carrera: 0.012944983818770227
!user guide:17
!Importance of keywords in the real user guide:
belt: 0.048585931834662796
suunto: 0.04133430021754895
heart: 0.04060913705583756
rate: 0.03988397389412618
use: 0.028281363306744016
watch: 0.01740391588107324
device: 0.015228426395939087
warranty: 0.013778100072516316
sport: 0.013778100072516316
product: 0.011602610587382161
!Importance of keywords in the generated user guide:
heart: 0.08707865168539326
rate: 0.08707865168539326
belt: 0.047752808988764044
device: 0.047752808988764044
monitor: 0.028089887640449437
problem: 0.025280898876404494
use: 0.02247191011235955
strap: 0.019662921348314606
workout: 0.019662921348314606
ensure: 0.016853932584269662
!user guide:18
!Importance of keywords in the real user guide:
